,relative_day,up_rate,up_cat,company,1_day_sentiment_score,past_7_days_senti_avg,past_3_days_senti_avg,1_day_news_count,1_day_overall_sentiment_score,1_day_bert_sentiment_score,1_day_overall_bert_sentiment_score,open,high,low,close,volume
104,119,-0.007084916315843492,0,facebook,0.0692371099740503,0.031069037501126516,0.03142946986936266,1742,120.61104557479564,{'$numberInt': '0'},{'$numberInt': '0'},194.19,197.39,192.28,193.4,23494700
105,120,-0.001913133402275101,0,facebook,0.07727351133929103,0.04210572162125164,0.05450850652737943,1334,103.08286412661424,{'$numberDouble': '-0.12423175407780541'},{'$numberDouble': '-1.1180857867002487'},194.78,196.18,193.01,193.03,15996600
106,121,-0.002590270942340569,0,facebook,0.02392193797643032,0.04982032487443938,0.08026634364047644,3122,74.68429036241545,{'$numberInt': '0'},{'$numberInt': '0'},193.0,194.0,189.75,192.53,13209500
107,122,0.015270347478315056,1,facebook,0.07942279661026681,0.04500328938782662,0.05681085309659054,4190,332.78151779701795,{'$numberInt': '0'},{'$numberInt': '0'},194.38,196.16,193.71,195.47,14575400
108,125,0.0,0,facebook,0.05875215432476872,0.04916339507258949,0.026474265536755606,1551,91.12459135771628,{'$numberInt': '0'},{'$numberInt': '0'},191.24,194.28,190.55,193.88,13994900
109,126,-0.021198679595626085,-1,facebook,0.03603178973700403,0.044086787174972455,0.019584051441589572,1563,56.31768735893729,{'$numberInt': '0'},{'$numberInt': '0'},192.54,192.9,187.85,189.77,16253000
110,127,-0.0012119934657744541,0,facebook,0.29427046739767987,0.039343169998251555,0.031594648020590914,1977,581.7727140452131,{'$numberInt': '0'},{'$numberInt': '0'},189.39,190.72,188.55,189.54,12505700
111,128,-0.004695578769652772,0,facebook,0.12524165204706714,0.07034273514944997,0.12968480381981753,2461,308.21970568783223,{'$numberInt': '0'},{'$numberInt': '0'},187.2,189.77,186.26,188.65,12967000
112,129,-0.0016432547044792063,0,facebook,0.029337744694407336,0.08481698001668381,0.15184796972725034,2045,59.995687900063004,{'$numberInt': '0'},{'$numberInt': '0'},188.25,190.0,184.59,188.34,12578500
113,132,0.0,0,facebook,0.1478248660358473,0.07766197260013244,0.009779248231469112,1810,267.56300752488363,{'$numberInt': '0'},{'$numberInt': '0'},183.5,185.43,180.84,181.54,16833300
114,133,-0.004461826594689888,0,facebook,0.11065035731911134,0.0903866457017151,0.04927495534528243,1597,176.7086206386208,{'$numberInt': '0'},{'$numberInt': '0'},182.52,183.49,178.1,180.73,17628100
115,134,0.03065346096386887,1,facebook,0.08632307275177997,0.10104644107058758,0.08615840778498622,1315,113.51484066859067,{'$numberInt': '0'},{'$numberInt': '0'},180.42,187.28,180.02,186.27,16746900
116,135,0.0038653567402158096,0,facebook,0.05581706181585738,0.07133967040688759,0.11493276536891288,1453,81.10219081844077,{'$numberInt': '0'},{'$numberInt': '0'},185.05,188.58,185.05,186.99,12953100
117,136,-0.009037916466121171,0,facebook,0.02512171941013938,0.061421871802429036,0.0842634972955829,2310,58.03117183742197,{'$numberInt': '0'},{'$numberInt': '0'},184.84,187.58,184.28,185.3,10485400
118,139,0.0,0,facebook,0.08686956058382397,0.06081958247610505,0.00837390647004646,1644,142.81355759980661,{'$numberInt': '0'},{'$numberInt': '0'},181.88,184.23,181.37,182.72,10352000
119,140,0.011492994746059514,1,facebook,0.05937944900483782,0.052111681697244575,0.028956520194607992,1927,114.42419823232248,{'$numberInt': '0'},{'$numberInt': '0'},184.57,185.7,183.89,184.82,7502800
120,141,0.0027053349204631534,0,facebook,0.047957740881283635,0.044787266223776934,0.048749669862887264,1424,68.2918230149479,{'$numberInt': '0'},{'$numberInt': '0'},184.73,186.74,183.61,185.32,9213800
121,142,-0.02401251888625075,-1,facebook,0.050970712679935234,0.03930650452799174,0.0647355834899818,1312,66.87357503607502,{'$numberInt': '0'},{'$numberInt': '0'},182.42,183.9,179.67,180.87,12768800
122,143,0.00105047824404267,0,facebook,-0.00032133278059073503,0.03861416893714572,0.05276930085535223,2060,-0.6619455280169142,{'$numberInt': '0'},{'$numberInt': '0'},182.33,183.63,180.83,181.06,8807700
123,147,0.0,0,facebook,0.02379910489266774,0.02256950996935228,0.0,1670,39.744505170755126,{'$numberInt': '0'},{'$numberInt': '0'},181.54,184.71,181.45,184.31,14843300
124,148,-0.011502360154088245,-1,facebook,0.010719790020385275,0.017486603667613697,0.00793303496422258,2100,22.51155904280908,{'$numberInt': '0'},{'$numberInt': '0'},183.5,184.56,181.35,182.19,12797700
125,149,0.004500795872440821,0,facebook,0.05374017971585439,0.012166896401771073,0.011506298304351006,1408,75.66617303992298,{'$numberInt': '0'},{'$numberInt': '0'},183.08,183.48,180.89,183.01,8581500
126,150,-0.030271569859570472,-1,facebook,0.05868591631623912,0.012562534549759521,0.02941969154296913,1362,79.93021802271768,{'$numberInt': '0'},{'$numberInt': '0'},180.28,180.54,177.16,177.47,15226500
127,153,0.0,0,facebook,0.041527002559375484,0.02099214156359236,0.01956197210541304,1614,67.02458213083203,{'$numberInt': '0'},{'$numberInt': '0'},175.0,175.05,161.01,164.15,56059600
128,154,0.020408163265306086,1,facebook,0.07431990943893625,0.026924570500646002,0.013842334186458494,1465,108.8786673280416,{'$numberInt': '0'},{'$numberInt': '0'},163.71,168.28,160.84,167.5,46044300
129,155,0.0039999999999999255,0,facebook,0.09800022767356069,0.03414182829297007,0.038615637332770576,1500,147.00034151034103,{'$numberInt': '0'},{'$numberInt': '0'},167.48,168.72,164.63,168.17,19758300
130,156,0.0009514182077660999,0,facebook,0.11858667716885282,0.046610462243423696,0.07128237989062414,1404,166.49569474506936,{'$numberInt': '0'},{'$numberInt': '0'},168.3,169.7,167.23,168.33,12446400
131,157,0.029822372720251775,1,facebook,0.09857730164439757,0.05587424759385205,0.09696893809378325,1727,170.2429999398746,{'$numberInt': '0'},{'$numberInt': '0'},170.17,173.87,168.84,173.35,16917300
132,160,0.0,0,facebook,0.11119547985577649,0.061573016926446116,0.03285910054813252,1498,166.57082882395318,{'$numberInt': '0'},{'$numberInt': '0'},174.75,177.86,173.8,174.82,14767900
133,161,0.01876215535979866,1,facebook,0.09146725542546785,0.0715256565402177,0.0370651599519255,863,78.93624143217876,{'$numberInt': '0'},{'$numberInt': '0'},178.48,179.98,176.79,178.1,15266600
134,162,-0.017181358787198217,-1,facebook,0.05971909204556142,0.0739752773954365,0.06755424509374812,1293,77.21678601491091,{'$numberInt': '0'},{'$numberInt': '0'},178.38,179.27,172.88,175.04,17681500
135,163,0.01388254113345525,1,facebook,0.05496149320429403,0.06850654373429374,0.08746060910893526,1337,73.48351641414112,{'$numberInt': '0'},{'$numberInt': '0'},175.53,178.03,174.61,177.47,12253600
136,164,0.021750154955767247,1,facebook,0.027518779653645794,0.05941723173935677,0.06871594689177443,1419,39.04914832852338,{'$numberInt': '0'},{'$numberInt': '0'},180.51,181.84,180.0,181.33,16773700
137,167,0.0,0,facebook,0.06753112154631616,0.04926601431210652,0.009172926551215264,1053,71.11027098827091,{'$numberInt': '0'},{'$numberInt': '0'},185.01,189.5,184.41,189.01,29459900
138,168,-0.0028569916935611453,0,facebook,0.08860223090114372,0.04302824883932647,0.022510373848772053,2254,199.70942845117796,{'$numberInt': '0'},{'$numberInt': '0'},194.0,194.53,187.28,188.47,37571400
139,169,-0.005252825383350183,0,facebook,0.06424683004514924,0.04261895962156587,0.05204445081581996,2023,129.9713371813369,{'$numberInt': '0'},{'$numberInt': '0'},187.0,188.1,184.55,187.48,21417100
140,170,0.010934499679965924,1,facebook,0.06794177867492468,0.04326577933579271,0.07346006083086971,1335,90.70227453102444,{'$numberInt': '0'},{'$numberInt': '0'},190.95,191.16,187.64,189.53,14635700
141,171,0.008494697409381023,0,facebook,0.07243804735682603,0.04512010583159709,0.07359694654040588,1539,111.48215488215527,{'$numberInt': '0'},{'$numberInt': '0'},188.75,192.0,188.75,191.14,22751200
142,175,0.0,0,facebook,0.07122056842375557,0.04188984099686338,0.0,1255,89.38181337181324,{'$numberInt': '0'},{'$numberInt': '0'},192.88,193.14,188.13,188.84,16750300
143,176,-0.006248676127939032,0,facebook,0.0335097385860234,0.039406746357236504,0.02374018947458519,934,31.298095839345855,{'$numberInt': '0'},{'$numberInt': '0'},189.54,190.76,187.31,187.66,12808600
144,177,0.009804966428647572,0,facebook,0.0572169479416953,0.035015733291647096,0.034910102336592995,1287,73.63821200096186,{'$numberInt': '0'},{'$numberInt': '0'},189.88,198.88,188.27,189.5,11159000
145,178,0.018469656992084433,1,facebook,0.10211479089990329,0.03348361461547147,0.05398241831715809,1068,109.05859668109672,{'$numberInt': '0'},{'$numberInt': '0'},190.55,193.2,189.94,193.0,16378900
146,181,0.0,0,facebook,-0.07610759068090231,0.03772314940733966,0.0340382636333011,3112,-236.84682219896797,{'$numberInt': '0'},{'$numberInt': '0'},195.21,195.28,191.93,193.0,14204700
147,182,0.010362694300518135,1,facebook,-0.014708327353327263,0.02685063645292504,-0.025369196893634104,1850,-27.21040560365544,{'$numberInt': '0'},{'$numberInt': '0'},193.0,195.0,192.71,195.0,9050000
148,183,0.011282051282051224,1,facebook,-0.013989473941941359,0.014575079913341773,-0.030271972678076523,4959,-69.3738012780872,{'$numberInt': '0'},{'$numberInt': '0'},194.16,197.4,194.16,197.2,10246100
149,185,0.0,0,facebook,-0.0014902195716025627,-0.0003843715823239494,-0.00956593376508954,1175,-1.7510079966330112,{'$numberInt': '0'},{'$numberInt': '0'},196.18,197.07,194.17,196.4,11164100
150,188,0.0,0,facebook,0.10987106116448847,-0.015185087363967642,-0.0004967398572008542,1727,189.7473226310716,{'$numberInt': '0'},{'$numberInt': '0'},195.19,196.68,193.64,195.76,9723900
151,189,0.017623620760114513,1,facebook,0.1500422011766492,0.011383291471088184,0.03662368705482949,2672,400.9127615440067,{'$numberInt': '0'},{'$numberInt': '0'},194.97,199.46,194.89,199.21,14698600
152,191,0.0,0,facebook,0.03790073263651186,0.03691757753850501,0.08663775411371255,1758,66.62948797498784,{'$numberInt': '0'},{'$numberInt': '0'},203.26,203.8,200.21,201.23,13678500
153,192,0.018088754161904363,1,facebook,-0.004449555209910902,0.04233196791514957,0.06264764460438703,2221,-9.882462121212113,{'$numberInt': '0'},{'$numberInt': '0'},199.68,205.3,199.16,204.87,15366300
154,195,0.0,0,facebook,0.0712633793647672,0.04190920568110552,-0.0014831850699703007,1387,98.84230717893212,{'$numberInt': '0'},{'$numberInt': '0'},204.25,205.33,201.82,203.91,16030300
155,196,-0.0003432887058015457,0,facebook,-0.11853959337124625,0.03639382256685962,0.023754459788255734,3694,-437.88525791338367,{'$numberInt': '0'},{'$numberInt': '0'},203.89,205.47,203.1,203.84,12132700
156,197,-0.01000784929356354,-1,facebook,-0.018764884687845103,-0.0019750052256968706,-0.015758738002159683,3052,-57.27042806730325,{'$numberInt': '0'},{'$numberInt': '0'},204.18,204.36,201.59,201.8,12083700
157,198,-0.005054509415262687,0,facebook,0.1796407547205566,-0.00465570303824617,-0.022013699564774714,2030,364.6707320827299,{'$numberInt': '0'},{'$numberInt': '0'},200.15,202.47,199.38,200.78,11956600
158,199,-0.012052993326028426,-1,facebook,0.07787545629675834,0.015592871545188793,0.014112092220488417,791,61.599485930735845,{'$numberInt': '0'},{'$numberInt': '0'},202.18,202.33,198.07,198.36,12098300
159,202,0.0,0,facebook,0.048452474039873725,0.02735358747471297,0.02595848543225278,1496,72.48490116365109,{'$numberInt': '0'},{'$numberInt': '0'},199.91,202.57,198.81,202.32,13589000
160,203,0.00019770660340065474,0,facebook,0.09516102773674355,0.024094886714013903,0.016150824679957907,1362,129.6093197774447,{'$numberInt': '0'},{'$numberInt': '0'},202.84,204.24,200.96,202.36,14583700
161,204,0.011365882585491118,1,facebook,0.08653390926210093,0.05462354687229815,0.04787116725887242,1731,149.79019693269672,{'$numberInt': '0'},{'$numberInt': '0'},197.63,204.81,197.22,204.66,32532500
162,205,-0.019300302941463836,-1,facebook,0.0808484420206032,0.06966623172229046,0.07671580367957274,1638,132.42974802974805,{'$numberInt': '0'},{'$numberInt': '0'},206.7,208.66,198.26,200.71,39889900
163,206,-0.004783020278013093,0,facebook,0.09634892132768358,0.055553044193725684,0.08751445967314923,1236,119.0872667610169,{'$numberInt': '0'},{'$numberInt': '0'},200.19,202.88,196.25,199.75,24434000
164,209,0.0,0,facebook,0.06515695442218737,0.058192110626715,0.03211630710922786,1116,72.71516113516111,{'$numberInt': '0'},{'$numberInt': '0'},199.0,199.63,195.3,195.94,16530800
165,210,0.005613963458201462,0,facebook,0.06132440397019018,0.06057846496704552,0.02171898480739579,1329,81.50013287638275,{'$numberInt': '0'},{'$numberInt': '0'},195.39,198.71,193.5,197.04,11903600
166,211,-0.014261063743402367,-1,facebook,0.06663849649375962,0.05574466157182361,0.04216045279745919,1235,82.29854316979313,{'$numberInt': '0'},{'$numberInt': '0'},196.95,198.76,192.68,194.23,14593500
167,212,-0.007722802862585595,0,facebook,0.06897848206797705,0.052902459747774855,0.06437328496204574,1109,76.49713661338654,{'$numberInt': '0'},{'$numberInt': '0'},194.17,198.47,190.88,192.73,17777000
168,213,-0.01924972759819426,-1,facebook,0.09625187951709843,0.05120675118311397,0.06564712751064228,1462,140.7202478539979,{'$numberInt': '0'},{'$numberInt': '0'},191.1,192.62,188.07,189.02,15297000
169,216,0.0,0,facebook,0.05582911200629645,0.051192888067316096,0.03208395983903281,1339,74.75518097643095,{'$numberInt': '0'},{'$numberInt': '0'},184.69,185.67,179.34,181.73,23086700
170,217,0.015297419248335449,1,facebook,0.07678983641148567,0.04986033915076025,0.018609704002098815,1343,103.12875030062526,{'$numberInt': '0'},{'$numberInt': '0'},183.69,185.79,183.09,184.51,18035700
171,218,0.0034686466858165673,0,facebook,-0.10434585350991493,0.05206968664237389,0.0442063161392607,1760,-183.64870217745028,{'$numberInt': '0'},{'$numberInt': '0'},183.6,186.37,181.22,185.15,15833200
172,219,0.02705914123683495,1,facebook,0.0384217666335011,0.027643350927563235,0.009424364969289062,1813,69.6586629065375,{'$numberInt': '0'},{'$numberInt': '0'},186.62,190.34,184.05,190.16,14828900
173,220,-0.012147665124106028,-1,facebook,0.03824260767932349,0.02327810586549525,0.003621916511690614,1355,51.81873340548333,{'$numberInt': '0'},{'$numberInt': '0'},190.0,190.98,187.12,187.85,11058800
174,223,0.0,0,facebook,0.06271214519458894,0.014991067031527397,0.01274753589310783,1068,66.97657106782098,{'$numberInt': '0'},{'$numberInt': '0'},186.85,187.59,184.46,185.37,10936300
175,224,0.016615417813022518,1,facebook,0.049103938274945184,0.015974357486997753,0.020904048398196314,1728,84.85160533910528,{'$numberInt': '0'},{'$numberInt': '0'},185.52,191.38,185.37,188.45,13577000
176,225,-0.04637834969487918,-1,facebook,0.04379985239059418,0.012019229181777684,0.03727202782317804,1766,77.35053932178933,{'$numberInt': '0'},{'$numberInt': '0'},185.8,185.99,179.31,179.71,18903700
177,226,0.01602581937566076,1,facebook,0.08210334855473737,0.033182901453278985,0.05187197862004276,1170,96.06091780904272,{'$numberInt': '0'},{'$numberInt': '0'},180.95,183.2,180.03,182.59,12925900
178,227,0.006079193822224575,0,facebook,0.07557587550700486,0.03942312744202702,0.05833571307342558,1452,109.73617123617105,{'$numberInt': '0'},{'$numberInt': '0'},183.75,185.1,182.36,183.7,12654600
179,230,0.0,0,facebook,0.06468431236907347,0.04475645141741008,0.025191958502334952,1529,98.90231361231335,{'$numberInt': '0'},{'$numberInt': '0'},186.01,187.5,184.85,186.17,9691200
180,231,-0.012676585916098111,-1,facebook,0.09513739222744604,0.04503818958519358,0.021561437456357826,1953,185.80332702020212,{'$numberInt': '0'},{'$numberInt': '0'},185.45,186.0,182.39,183.81,10083400
181,232,-0.0014145041075022628,0,facebook,0.08842205167633099,0.0516143972926937,0.05327390153217317,1402,123.96771645021605,{'$numberInt': '0'},{'$numberInt': '0'},185.0,185.9,183.14,183.55,8398200
182,233,-0.008226641242168452,0,facebook,0.05405349407759868,0.0579889971906561,0.08274791875761683,1089,58.86425505050496,{'$numberInt': '0'},{'$numberInt': '0'},183.43,184.11,179.91,182.04,10821400
183,234,-0.023566249176005232,-1,facebook,0.0640061113817716,0.05398187512249343,0.07920431266045858,1136,72.71094252969255,{'$numberInt': '0'},{'$numberInt': '0'},180.84,183.13,176.66,177.75,17323400
184,237,0.0,0,facebook,0.043556941681941685,0.05232905167603154,0.021335370460590534,999,43.513384740259745,{'$numberInt': '0'},{'$numberInt': '0'},179.4,180.5,178.24,180.36,8773600
185,238,0.005211798624972265,0,facebook,0.10503050998483272,0.04931085586358414,0.014518980560647229,1122,117.84423220298231,{'$numberInt': '0'},{'$numberInt': '0'},181.93,184.04,181.01,181.3,14399600
186,239,0.002537231108659567,0,facebook,0.06752974226092508,0.050724158400353665,0.04952915055559146,1209,81.64345839345842,{'$numberInt': '0'},{'$numberInt': '0'},180.53,181.95,178.92,181.76,9386100
187,240,0.020961707746478885,1,facebook,0.07626770256412702,0.0477395427695814,0.0720390646425665,902,68.79346771284257,{'$numberInt': '0'},{'$numberInt': '0'},183.77,186.08,183.47,185.57,10128700
188,241,0.0005388802069299689,0,facebook,0.04245175533174504,0.050913001124799726,0.08294265160329493,977,41.475364959114906,{'$numberInt': '0'},{'$numberInt': '0'},186.78,186.8,183.46,185.67,10774500
189,245,0.0,0,facebook,0.10932132384520475,0.04161138716308998,0.0,1251,136.76097613035114,{'$numberInt': '0'},{'$numberInt': '0'},184.0,185.67,182.11,182.39,9779400
190,246,0.026043094467898462,1,facebook,0.09577113483554653,0.04222436057171456,0.03644044128173492,1308,125.26864436489485,{'$numberInt': '0'},{'$numberInt': '0'},184.65,187.75,183.89,187.14,11308000
191,247,0.020091909800149726,1,facebook,0.08430965883085266,0.0462588452252319,0.06836415289358376,1445,121.8274570105821,{'$numberInt': '0'},{'$numberInt': '0'},188.53,191.36,187.94,190.9,13876700
192,248,-0.017862755369303283,-1,facebook,0.05743737325941469,0.047407696120478425,0.09646737250386798,1107,63.583172198172065,{'$numberInt': '0'},{'$numberInt': '0'},190.21,190.21,186.35,187.49,15226800
193,251,0.0,0,facebook,0.032060349035743695,0.049548498681574085,0.019145791086471565,1077,34.52899591149596,{'$numberInt': '0'},{'$numberInt': '0'},187.73,188.98,185.85,188.76,14722400
194,252,-0.013721127357491012,-1,facebook,0.04771432811016143,0.05412854854382319,0.010686783011914565,936,44.660611111111095,{'$numberInt': '0'},{'$numberInt': '0'},187.44,188.1,184.55,186.17,15455900
195,253,0.012461728527689862,1,facebook,0.04997650144499266,0.04532754915310271,0.02659155904863504,1087,54.32445707070702,{'$numberInt': '0'},{'$numberInt': '0'},186.46,189.44,186.08,188.49,11761700
196,254,-0.005411427661944985,0,facebook,0.023171568779171262,0.03878545866873788,0.0432503928636326,1049,24.306975649350655,{'$numberInt': '0'},{'$numberInt': '0'},189.86,190.93,187.23,187.47,11419800
197,255,-0.0014935723049021238,0,facebook,0.062113099883519256,0.030051445804211964,0.04028746611144179,906,56.274468494468444,{'$numberInt': '0'},{'$numberInt': '0'},187.33,187.97,186.54,187.19,11441100
198,258,0.0,0,facebook,0.05101007768289193,0.03071940675051262,0.02070436662783975,915,46.67422107984612,{'$numberInt': '0'},{'$numberInt': '0'},186.93,187.79,185.77,186.22,8444800
199,259,0.00998818601653965,0,facebook,0.036193188984886236,0.033426510842962366,0.017003359227630643,1352,48.93319150756619,{'$numberInt': '0'},{'$numberInt': '0'},186.66,188.32,185.54,188.08,9671100
200,260,0.0003190131858782106,0,facebook,0.006425739776469272,0.03178063382506591,0.029067755555926056,1988,12.774370675620913,{'$numberInt': '0'},{'$numberInt': '0'},188.09,189.08,186.01,188.14,9681900
201,261,0.010630381630700543,1,facebook,0.0625651477508499,0.025559096443848277,0.031209668814749143,2086,130.5108982082729,{'$numberInt': '0'},{'$numberInt': '0'},188.66,191.1,188.15,190.14,10392700
202,262,-0.0011044493531081284,0,facebook,0.04208757430309146,0.031186750582659514,0.0350613588374018,1885,79.3350775613274,{'$numberInt': '0'},{'$numberInt': '0'},190.66,193.1,188.12,189.93,19934200
203,265,0.0,0,facebook,0.09192194249228787,0.02832596121402697,0.014029191434363819,1418,130.3453144540642,{'$numberInt': '0'},{'$numberInt': '0'},189.34,190.1,185.21,186.82,13327600
204,266,-0.029654212611069437,-1,facebook,0.09890562258291084,0.03417051332965496,0.03064064749742929,1169,115.62067279942278,{'$numberInt': '0'},{'$numberInt': '0'},187.98,188.04,180.39,181.28,18546600
205,267,0.008384819064430771,0,facebook,0.044211218045342705,0.04312943241508705,0.06360918835839957,1211,53.53978505291002,{'$numberInt': '0'},{'$numberInt': '0'},181.45,183.42,177.87,182.8,18068300
206,268,-0.01471553610503281,-1,facebook,0.06361822721171713,0.04852735788206897,0.07834626104018048,1202,76.46910910848399,{'$numberInt': '0'},{'$numberInt': '0'},181.33,181.4,177.67,180.11,16083300
207,269,-0.01671200932763322,-1,facebook,0.06369642709142703,0.04867779780505,0.06891168927999024,1050,66.88124844599838,{'$numberInt': '0'},{'$numberInt': '0'},180.49,180.76,175.66,177.1,14656200
208,272,0.0,0,facebook,0.11461624123309963,0.05176477677481222,0.02123214236380901,1259,144.30184771247244,{'$numberInt': '0'},{'$numberInt': '0'},177.87,178.67,176.85,178.08,10740000
